date,windspeed_10,windspeed_30,windspeed_50,hd_10,hd_30,hd_50,temperature,pressure,humidity,Target,season
2019-09-01 04:30:00,6.158,7.518,8.737,100.78,101.555,5.94,27.333,882.158,12.368,78.06723,Autumn
2019-09-01 04:45:00,6.215,7.462,8.595,106.984,103.336,5.904,27.064,882.25,12.655,103.796455,Autumn
2019-09-01 05:00:00,7.426,9.148,10.568,104.881,102.585,5.885,27.069,882.28,12.848,103.506096,Autumn
2019-09-01 05:15:00,7.943,9.218,10.663,107.165,108.546,5.883,27.098,882.338,12.899,99.34093,Autumn
2019-09-01 05:30:00,8.227,9.303,11.23,111.584,112.306,5.898,26.965,882.37,13.142,96.55882,Autumn
2019-09-01 05:45:00,8.142,10.21,11.457,112.802,113.159,5.86,26.809,882.464,13.322,97.960754,Autumn
2019-09-01 06:00:00,7.971,9.354,10.825,116.501,115.545,5.886,26.618,882.691,13.509,97.457405,Autumn
2019-09-01 06:15:00,7.735,9.383,10.56,118.438,116.957,5.926,26.468,882.817,13.73,99.43411,Autumn
2019-09-01 06:30:00,6.837,8.49,9.928,118.244,118.157,5.848,26.421,882.976,13.826,102.62667,Autumn
2019-09-01 06:45:00,5.847,7.207,8.935,116.241,114.2,5.953,26.207,883.226,13.996,107.421074,Autumn
2019-09-01 07:00:00,5.507,6.81,8.142,102.019,101.32,5.969,26.384,883.46,13.802,112.78385,Autumn
2019-09-01 07:15:00,6.527,8.113,9.36,92.364,92.682,5.924,26.589,883.71,13.594,112.956,Autumn
2019-09-01 07:30:00,7.206,9.0,10.266,86.061,86.584,5.956,26.38,883.924,13.709,112.225876,Autumn
2019-09-01 07:45:00,6.502,7.809,9.817,78.667,81.477,5.946,26.657,884.227,13.319,108.516754,Autumn
2019-09-01 08:00:00,5.928,7.299,8.733,78.341,77.103,5.935,26.476,884.47,13.455,107.773094,Autumn
2019-09-01 08:15:00,5.354,6.948,8.223,68.654,74.526,5.915,25.083,884.437,14.818,106.18058,Autumn
2019-09-01 08:30:00,4.781,6.566,7.936,70.242,72.565,5.957,25.588,884.473,14.444,107.48793,Autumn
2019-09-01 08:45:00,4.297,5.583,6.99,60.262,66.202,5.887,26.68,884.471,13.518,89.59447,Autumn
2019-09-01 09:00:00,4.603,6.164,7.602,56.014,58.779,5.5,26.833,884.537,13.29,78.97309,Autumn
2019-09-01 09:15:00,4.634,5.338,7.021,46.841,49.008,4.938,26.576,884.692,13.471,75.28053,Autumn
2019-09-01 09:30:00,5.154,5.338,6.011,39.729,41.909,3.987,27.244,884.804,12.88,64.44325,Autumn
2019-09-01 09:45:00,6.011,6.042,5.827,33.405,34.808,3.197,27.811,884.905,12.487,67.07019,Autumn
2019-09-01 10:00:00,5.004,5.004,5.673,51.463,50.955,4.199,28.835,885.017,11.766,72.49965,Autumn
2019-09-01 10:15:00,5.514,5.673,5.832,59.549,60.188,4.935,29.286,885.097,11.405,76.71222,Autumn
2019-09-01 10:30:00,5.43,5.98,6.348,47.436,47.15,3.683,29.876,885.048,11.116,75.54986,Autumn
2019-09-01 10:45:00,6.623,7.113,7.48,61.645,63.156,5.209,30.256,885.176,10.765,73.70267,Autumn
2019-09-01 11:00:00,6.103,6.623,6.929,71.273,73.824,5.7,30.793,885.166,10.351,75.15515,Autumn
2019-09-01 11:15:00,6.745,7.204,7.602,109.048,112.167,5.961,32.109,885.147,8.85,77.666595,Autumn
2019-09-01 11:30:00,8.337,8.918,8.918,95.899,94.979,5.914,32.282,885.033,8.814,79.473694,Autumn
2019-09-01 11:45:00,7.969,8.52,8.918,107.013,109.754,5.92,32.744,884.969,8.366,73.948074,Autumn
2019-09-01 12:00:00,7.602,8.122,8.245,124.375,123.725,6.057,33.338,885.046,8.021,73.610344,Autumn
2019-09-01 12:15:00,7.681,7.841,7.841,122.418,122.127,6.078,33.278,884.881,7.987,66.710045,Autumn
2019-09-01 12:30:00,8.255,9.02,9.052,101.824,102.865,5.961,32.708,884.662,8.134,68.880455,Autumn
2019-09-01 12:45:00,8.861,9.275,9.594,91.445,91.751,6.039,33.162,884.432,7.674,63.977047,Autumn
2019-09-01 13:00:00,8.733,9.179,9.275,94.263,97.152,5.936,33.188,884.204,7.745,61.217762,Autumn
2019-09-01 13:15:00,7.357,8.092,8.061,68.334,70.572,5.682,33.185,883.981,7.278,47.69788,Autumn
2019-09-01 13:30:00,6.195,7.113,7.174,67.386,68.852,5.392,33.733,884.0,7.594,61.726658,Autumn
2019-09-01 13:45:00,7.633,7.816,7.816,77.029,74.012,5.716,33.79,883.835,7.058,79.28899,Autumn
2019-09-01 14:00:00,7.908,8.398,8.918,72.788,72.433,5.791,33.919,883.689,7.09,95.95193,Autumn
2019-09-01 14:15:00,8.122,8.398,8.428,87.218,86.364,5.968,34.153,883.684,7.1,118.83093,Autumn
2019-09-01 14:30:00,4.876,5.354,5.673,123.073,121.109,6.056,35.12,883.548,6.518,73.25676,Autumn
2019-09-01 14:45:00,5.96,6.438,7.012,107.146,111.022,5.97,35.343,883.482,6.329,58.82667,Autumn
2019-09-01 15:00:00,6.056,5.992,6.279,56.632,58.305,4.624,34.339,883.371,6.98,79.95723,Autumn
2019-09-01 15:15:00,2.709,2.878,2.951,100.706,100.177,6.006,34.688,883.248,6.74,61.579376,Autumn
2019-09-01 15:30:00,7.266,7.327,7.541,93.555,90.5,5.947,34.94,882.958,6.498,61.29057,Autumn
2019-09-01 15:45:00,4.175,4.481,4.726,94.962,76.621,5.256,35.125,882.814,6.475,74.49051,Autumn
2019-09-01 16:00:00,7.51,7.847,7.969,92.097,90.751,5.896,35.197,882.683,6.304,74.06915,Autumn
2019-09-01 16:15:00,7.082,7.204,7.419,76.0,76.803,5.848,35.204,882.54,6.476,62.87394,Autumn
2019-09-01 16:30:00,5.644,5.919,6.164,67.305,68.172,5.187,35.378,882.274,6.527,48.371,Autumn
2019-09-01 16:45:00,4.271,4.781,4.908,115.642,110.578,6.026,35.78,882.215,6.807,58.60638,Autumn
2019-09-01 17:00:00,4.665,5.093,5.552,70.364,70.62,5.522,35.136,882.159,6.518,48.37312,Autumn
2019-09-01 17:15:00,6.654,7.143,7.327,86.92,84.182,5.828,35.185,881.954,6.57,42.589527,Autumn
2019-09-01 17:30:00,3.502,3.93,4.512,119.634,109.965,5.981,36.014,881.872,6.325,44.07105,Autumn
2019-09-01 17:45:00,5.766,5.705,6.195,64.727,62.537,5.009,34.951,881.885,6.778,47.044163,Autumn
2019-09-01 18:00:00,5.399,6.011,6.164,85.396,85.393,5.867,35.559,881.814,6.737,58.402718,Autumn
2019-09-01 18:15:00,7.143,7.633,8.245,60.208,60.172,5.056,35.702,881.686,6.892,86.79944,Autumn
2019-09-01 18:30:00,7.021,7.48,7.908,60.059,58.954,4.862,35.555,881.641,6.858,90.00986,Autumn
2019-09-01 18:45:00,5.521,5.95,6.439,76.974,76.503,5.807,35.489,881.683,6.592,92.80782,Autumn
2019-09-01 19:00:00,6.225,6.715,6.715,72.414,74.029,5.769,35.078,881.62,6.873,96.80333,Autumn
2019-09-01 19:15:00,8.428,8.887,9.469,69.426,66.384,5.479,34.876,881.601,6.753,115.53218,Autumn
2019-09-01 19:30:00,7.633,8.398,9.285,68.827,66.212,5.523,34.423,881.542,7.053,115.32829,Autumn
2019-09-01 19:45:00,7.816,8.398,9.04,66.375,64.585,5.483,34.148,881.505,7.178,105.81071,Autumn
2019-09-01 20:00:00,6.103,7.327,8.031,69.879,66.447,5.66,33.646,881.607,7.514,92.073296,Autumn
2019-09-01 20:15:00,7.082,8.673,9.163,73.792,74.038,5.822,33.294,881.582,7.874,96.355965,Autumn
2019-09-01 20:30:00,5.919,6.898,7.786,79.442,77.634,5.968,32.807,881.758,8.097,96.49341,Autumn
2019-09-01 20:45:00,5.521,6.715,7.602,78.976,76.554,5.899,32.452,881.915,8.31,96.77142,Autumn
2019-09-01 21:00:00,6.164,7.235,8.551,82.866,79.238,5.925,32.067,882.034,8.488,106.33702,Autumn
2019-09-01 21:15:00,5.583,6.898,7.939,73.478,71.79,5.738,31.651,882.25,8.653,100.73077,Autumn
2019-09-01 21:30:00,5.674,7.266,8.643,77.349,75.116,5.844,31.319,882.388,8.877,107.34556,Autumn
2019-09-01 21:45:00,5.889,7.602,8.918,77.568,74.876,5.869,30.957,882.619,9.286,104.04172,Autumn
2019-09-01 22:00:00,5.307,6.592,7.786,70.465,72.299,5.834,30.602,882.68,9.589,97.43867,Autumn
2019-09-01 22:15:00,5.093,6.378,7.847,86.671,84.256,6.001,30.065,882.734,10.085,115.25366,Autumn
2019-09-01 22:30:00,4.389,5.797,6.96,94.065,92.017,5.986,29.684,882.742,10.515,107.99579,Autumn
2019-09-01 22:45:00,2.951,4.481,6.195,96.133,94.298,5.986,29.013,882.696,11.045,93.3403,Autumn
2019-09-01 23:00:00,2.737,4.45,5.552,98.979,96.964,5.95,28.63,882.71,11.397,82.18545,Autumn
2019-09-01 23:15:00,2.431,4.206,5.215,98.175,94.561,6.016,28.528,882.683,11.436,66.78437,Autumn
2019-09-01 23:30:00,2.737,4.359,4.971,80.585,83.919,5.961,28.343,882.657,11.532,43.579582,Autumn
2019-09-01 23:45:00,2.859,3.991,5.43,74.449,60.709,5.494,28.117,882.649,11.613,30.530638,Autumn
2019-09-02 00:00:00,2.676,4.542,5.583,77.522,76.172,6.017,27.652,882.593,11.941,26.344975,Autumn
2019-09-02 00:15:00,2.809,4.858,5.76,56.004,58.342,5.441,26.736,882.567,12.644,27.45087,Autumn
2019-09-02 00:30:00,4.175,5.52,6.022,63.954,62.401,5.618,26.836,882.429,12.693,27.225887,Autumn
2019-09-02 00:45:00,4.307,5.81,6.496,62.312,61.031,5.517,26.178,882.408,13.321,29.403522,Autumn
2019-09-02 01:00:00,3.013,5.223,5.96,77.293,62.522,5.611,25.681,882.407,13.79,25.38127,Autumn
2019-09-02 01:15:00,3.146,5.125,6.206,72.344,60.876,5.572,25.801,882.34,13.884,21.615652,Autumn
2019-09-02 01:30:00,3.067,5.415,6.628,73.36,79.818,5.99,26.46,882.302,13.606,18.944221,Autumn
2019-09-02 01:45:00,3.665,5.138,5.847,90.237,88.945,6.039,27.05,882.272,13.636,13.715253,Autumn
2019-09-02 02:00:00,3.601,5.213,5.869,71.861,76.886,6.041,26.487,882.272,14.189,12.743112,Autumn
2019-09-02 02:15:00,2.185,4.448,4.612,76.589,78.402,5.979,26.044,882.227,14.38,10.10921,Autumn
2019-09-02 02:30:00,1.239,2.434,3.093,104.064,88.851,5.952,26.295,882.158,14.372,11.20724,Autumn
2019-09-02 02:45:00,0.192,1.643,2.223,73.066,76.233,5.827,25.961,882.092,14.556,11.15953,Autumn
2019-09-02 03:00:00,1.105,2.619,2.54,21.348,44.188,5.159,24.593,882.037,15.419,7.846853,Autumn
2019-09-02 03:15:00,0.115,2.46,2.381,49.936,57.749,5.864,23.957,881.975,16.163,4.534701,Autumn
2019-09-02 03:30:00,0.0,1.689,2.399,49.912,71.566,5.778,23.363,881.857,16.819,4.816997,Autumn
2019-09-02 03:45:00,0.0,0.0,0.893,49.54,71.522,5.489,23.446,881.76,16.761,6.392424,Autumn
2019-09-02 04:00:00,0.0,1.42,1.748,49.588,54.388,5.559,23.617,881.81,16.523,8.884732,Autumn
2019-09-02 04:15:00,0.0,0.438,2.372,49.595,50.885,5.786,22.714,881.84,17.135,7.862629,Autumn
2019-09-02 04:30:00,0.0,0.083,1.398,49.599,50.895,5.836,23.25,881.814,16.948,10.134359,Autumn
2019-09-02 04:45:00,0.0,0.0,1.288,49.648,50.904,5.679,23.415,881.828,16.701,15.67643,Autumn
2019-09-02 05:00:00,0.0,0.565,2.277,49.637,50.926,5.736,22.81,881.804,16.991,14.988734,Autumn
2019-09-02 05:15:00,0.0,0.524,1.597,49.643,51.103,5.729,22.349,881.716,17.491,12.777393,Autumn
2019-09-02 05:30:00,0.0,0.269,2.276,238.329,50.937,4.899,22.514,881.805,17.446,13.028428,Autumn
2019-09-02 05:45:00,0.0,0.083,2.447,238.302,50.989,5.27,22.985,881.88,17.028,7.671445,Autumn
2019-09-02 06:00:00,0.0,0.438,1.448,238.37,13.791,3.068,22.542,881.959,17.458,5.361849,Autumn
2019-09-02 06:15:00,0.0,0.937,2.487,238.269,55.723,5.498,23.135,882.002,17.167,5.342106,Autumn
2019-09-02 06:30:00,0.0,0.115,2.355,238.193,43.933,5.088,23.247,882.115,17.118,5.516807,Autumn
2019-09-02 06:45:00,0.0,1.649,2.645,238.215,44.106,4.872,22.025,882.249,17.947,5.927661,Autumn
2019-09-02 07:00:00,1.468,3.263,4.087,92.313,62.16,4.331,22.642,882.397,17.524,4.848253,Autumn
2019-09-02 07:15:00,0.33,1.993,4.288,126.834,86.628,5.623,22.292,882.612,18.024,4.540136,Autumn
2019-09-02 07:30:00,0.319,2.973,4.148,126.118,75.89,5.636,22.012,882.66,18.463,4.60704,Autumn
2019-09-02 07:45:00,0.195,1.521,3.043,112.562,79.633,5.728,23.058,882.796,17.232,4.835137,Autumn
2019-09-02 08:00:00,0.878,2.308,4.053,111.268,78.506,5.537,23.21,883.051,17.398,7.353609,Autumn
2019-09-02 08:15:00,0.04,1.842,3.574,111.529,80.696,5.824,23.789,883.296,16.933,6.891056,Autumn
2019-09-02 08:30:00,0.0,2.439,4.381,112.261,68.652,5.5,24.55,883.446,16.386,6.571704,Autumn
2019-09-02 08:45:00,1.409,3.057,4.293,90.952,67.988,5.943,24.493,883.495,16.758,4.575022,Autumn
2019-09-02 09:00:00,0.12,2.372,3.71,90.69,78.615,5.868,26.446,883.674,15.152,1.885805,Autumn
2019-09-02 09:15:00,1.231,1.88,2.163,81.736,77.972,5.928,27.227,883.772,15.446,0.96136,Autumn
2019-09-02 09:30:00,1.153,1.259,1.88,46.992,49.39,4.769,28.055,883.888,14.755,0.983193,Autumn
2019-09-02 09:45:00,2.308,2.155,2.645,51.406,50.888,4.121,28.665,884.002,14.412,0.8883,Autumn
2019-09-02 10:00:00,2.431,2.553,2.798,64.712,58.516,4.816,29.385,884.13,13.756,1.078188,Autumn
2019-09-02 10:15:00,1.674,1.944,2.008,43.584,44.984,3.722,30.244,884.227,13.31,1.488768,Autumn
2019-09-02 10:30:00,1.415,1.518,1.412,29.654,17.611,6.35,31.001,884.346,12.824,1.168732,Autumn
2019-09-02 10:45:00,0.794,0.9,1.591,325.518,284.4,69.696,32.112,884.543,12.013,0.94273,Autumn
2019-09-02 11:00:00,1.053,0.948,0.833,299.259,291.829,19.503,32.982,884.753,11.27,0.735485,Autumn
2019-09-02 11:15:00,2.439,2.557,2.822,312.52,298.761,23.837,33.245,884.753,11.03,0.763778,Autumn
2019-09-02 11:30:00,0.507,0.811,0.958,214.322,233.183,12.712,33.158,884.785,10.838,4.424066,Autumn
2019-09-02 11:45:00,5.46,5.705,6.011,69.575,72.634,5.423,32.846,884.668,10.829,9.275261,Autumn
2019-09-02 12:00:00,4.083,4.297,4.389,63.95,65.826,4.835,32.873,884.569,10.782,12.569557,Autumn
2019-09-02 12:15:00,5.491,5.766,5.736,44.982,43.997,3.644,32.55,884.386,11.0,12.944396,Autumn
2019-09-02 12:30:00,3.532,3.991,4.175,60.283,35.375,3.402,32.772,884.386,10.854,16.43513,Autumn
2019-09-02 12:45:00,5.036,5.036,5.036,24.53,26.17,3.023,33.08,884.271,10.152,14.638564,Autumn
2019-09-02 13:00:00,4.111,3.984,4.526,42.323,44.445,3.998,32.972,884.29,10.142,20.993116,Autumn
2019-09-02 13:15:00,0.794,0.886,1.384,32.866,34.758,8.076,33.704,884.13,9.508,15.549063,Autumn
2019-09-02 13:30:00,2.706,2.13,2.631,196.454,182.01,6.34,34.36,883.979,9.41,12.981297,Autumn
2019-09-02 13:45:00,6.072,6.531,6.837,20.833,22.157,3.028,34.164,883.862,9.127,12.773771,Autumn
2019-09-02 14:00:00,3.93,4.481,4.726,42.774,50.419,4.311,33.847,883.899,9.356,11.619897,Autumn
2019-09-02 14:15:00,4.542,4.879,5.093,54.74,53.041,4.418,34.077,883.843,9.102,17.998087,Autumn
2019-09-02 14:30:00,5.644,6.195,6.317,60.75,53.88,4.628,34.523,883.697,8.5,25.146212,Autumn
2019-09-02 14:45:00,3.838,4.114,4.175,42.05,47.436,28.677,33.85,883.731,9.257,30.031403,Autumn
2019-09-02 15:00:00,4.589,4.43,4.749,46.947,45.734,3.694,34.346,883.462,8.801,23.853115,Autumn
2019-09-02 15:15:00,2.52,3.091,3.155,53.863,37.228,3.769,33.919,883.29,9.102,19.480783,Autumn
2019-09-02 15:30:00,4.398,4.43,4.749,62.849,59.244,4.996,34.379,883.069,8.857,16.723812,Autumn
2019-09-02 15:45:00,6.342,6.47,6.374,50.599,49.322,3.856,34.77,882.839,8.585,22.71909,Autumn
2019-09-02 16:00:00,5.368,5.368,5.674,63.227,61.712,4.833,34.553,882.657,8.671,28.81086,Autumn
2019-09-02 16:15:00,4.818,4.879,5.368,22.181,20.92,2.859,34.699,882.558,8.703,34.06838,Autumn
2019-09-02 16:30:00,3.488,3.41,3.93,36.5,31.863,6.114,34.262,882.492,8.853,45.07695,Autumn
2019-09-02 16:45:00,5.919,6.133,6.531,54.68,55.527,4.587,34.546,882.359,8.645,46.067238,Autumn
2019-09-02 17:00:00,4.206,4.634,4.818,63.659,69.41,5.467,34.138,882.266,9.002,41.821144,Autumn
2019-09-02 17:15:00,5.277,5.797,5.644,72.935,71.903,5.632,34.736,882.148,8.656,47.478355,Autumn
2019-09-02 17:30:00,5.801,6.311,6.884,78.49,72.191,5.52,34.66,882.129,8.702,49.805763,Autumn
2019-09-02 17:45:00,4.876,5.131,5.322,75.159,74.59,5.619,34.664,882.065,8.775,51.527718,Autumn
2019-09-02 18:00:00,6.745,7.051,7.388,73.204,71.14,5.562,34.845,881.949,8.837,62.536827,Autumn
2019-09-02 18:15:00,4.848,5.338,5.399,57.502,58.29,4.711,34.992,881.882,8.646,60.591606,Autumn
2019-09-02 18:30:00,5.583,5.98,6.592,58.05,62.263,4.917,34.778,881.864,8.937,70.09171,Autumn
2019-09-02 18:45:00,6.868,7.174,7.51,75.864,75.001,5.694,34.543,881.917,9.08,73.80858,Autumn
2019-09-02 19:00:00,5.889,6.501,6.807,57.558,57.201,4.697,34.031,881.846,9.165,81.240074,Autumn
2019-09-02 19:15:00,5.827,6.684,7.051,54.182,53.841,4.56,34.048,881.737,9.449,87.13684,Autumn
2019-09-02 19:30:00,6.183,7.108,7.713,53.554,52.978,4.629,33.757,881.667,9.384,96.449974,Autumn
2019-09-02 19:45:00,6.916,7.809,8.223,59.716,58.559,5.045,33.63,881.664,9.08,88.90042,Autumn
2019-09-02 20:00:00,6.119,6.916,7.649,46.569,44.111,3.521,33.285,881.722,8.864,88.95278,Autumn
2019-09-02 20:15:00,6.024,6.374,7.267,52.267,47.769,3.74,32.888,881.766,8.789,87.97004,Autumn
2019-09-02 20:30:00,4.879,5.705,6.531,44.044,45.654,3.466,32.192,881.888,8.678,83.2945,Autumn
2019-09-02 20:45:00,4.603,5.827,6.929,45.828,44.372,3.54,31.742,882.053,9.109,80.56357,Autumn
2019-09-02 21:00:00,5.185,6.072,7.694,43.9,42.27,3.106,31.239,882.17,9.091,81.12032,Autumn
2019-09-02 21:15:00,4.573,6.072,7.327,44.056,46.361,3.519,30.671,882.231,9.466,81.12898,Autumn
2019-09-02 21:30:00,4.695,6.133,7.327,43.998,44.995,3.375,30.343,882.308,9.826,81.24996,Autumn
2019-09-02 21:45:00,4.717,6.088,7.044,52.699,51.914,4.088,30.051,882.423,10.305,81.248924,Autumn
2019-09-02 22:00:00,4.048,5.546,6.757,55.188,53.81,4.265,29.602,882.52,10.99,80.75146,Autumn
2019-09-02 22:15:00,6.024,7.554,9.02,56.726,56.443,4.873,29.347,882.611,12.167,80.53741,Autumn
2019-09-02 22:30:00,4.787,6.47,7.51,64.041,60.054,5.113,28.586,882.774,13.261,81.13589,Autumn
2019-09-02 22:45:00,4.481,6.042,7.48,61.034,60.678,5.328,28.255,882.777,14.338,80.627556,Autumn
2019-09-02 23:00:00,4.267,6.072,7.48,54.424,55.093,4.996,28.071,882.798,15.186,80.10599,Autumn
2019-09-02 23:15:00,4.297,6.225,7.939,49.274,52.663,4.804,27.548,882.75,15.817,81.11673,Autumn
2019-09-02 23:30:00,4.971,6.745,8.367,56.692,55.557,4.935,27.171,882.697,16.403,83.89432,Autumn
2019-09-02 23:45:00,5.583,7.021,8.857,53.62,54.712,4.797,26.932,882.665,16.701,87.33082,Autumn
2019-09-03 00:00:00,3.761,5.004,6.566,100.965,87.533,5.892,26.392,882.856,17.214,89.2798,Autumn
2019-09-03 00:15:00,5.705,6.911,8.176,74.115,72.438,5.805,26.468,882.758,17.304,94.134766,Autumn
2019-09-03 00:30:00,5.705,7.088,8.382,83.882,80.693,5.905,26.036,882.732,18.248,96.21157,Autumn
2019-09-03 00:45:00,6.852,8.324,9.854,78.546,79.337,5.794,25.798,882.581,19.056,95.71012,Autumn
2019-09-03 01:00:00,6.206,8.264,8.791,81.987,80.057,5.72,25.43,882.578,19.772,97.34048,Autumn
2019-09-03 01:15:00,4.597,5.995,7.921,86.991,83.967,5.757,24.911,882.621,20.415,95.07116,Autumn
2019-09-03 01:30:00,4.572,5.79,7.433,103.74,96.293,5.759,24.675,882.545,20.807,88.636925,Autumn
2019-09-03 01:45:00,3.328,5.022,7.29,94.139,96.86,5.778,24.842,882.51,20.467,72.75962,Autumn
2019-09-03 02:00:00,3.351,5.175,6.176,57.911,56.258,5.236,24.044,882.568,21.564,54.56622,Autumn
2019-09-03 02:15:00,3.057,4.734,5.411,72.299,63.788,5.637,23.883,882.525,21.808,58.974354,Autumn
2019-09-03 02:30:00,4.822,7.176,8.294,31.936,32.046,3.313,23.299,882.56,20.746,68.207924,Autumn
2019-09-03 02:45:00,7.147,8.647,9.559,38.676,39.927,3.363,24.602,882.678,18.44,87.24136,Autumn
2019-09-03 03:00:00,5.124,6.868,7.908,51.018,52.342,4.234,24.326,882.99,17.867,82.36985,Autumn
2019-09-03 03:15:00,6.529,8.324,9.148,64.758,59.928,4.846,24.762,883.114,17.205,74.74018,Autumn
2019-09-03 03:30:00,7.853,9.0,10.53,63.962,60.006,5.055,25.234,883.175,18.598,73.94753,Autumn
2019-09-03 03:45:00,9.316,10.081,11.764,64.098,59.126,5.016,25.251,883.096,24.705,71.69625,Autumn
2019-09-03 04:00:00,8.618,9.706,11.413,62.564,62.382,5.199,24.862,883.136,26.667,69.21666,Autumn
2019-09-03 04:15:00,8.907,10.833,12.137,66.735,63.18,5.218,24.734,883.154,27.678,67.59368,Autumn
2019-09-03 04:30:00,8.942,10.413,11.236,68.006,66.802,5.55,24.614,883.216,28.364,66.101776,Autumn
2019-09-03 04:45:00,9.224,10.968,11.764,76.99,75.999,5.742,24.463,883.245,29.013,66.521835,Autumn
2019-09-03 05:00:00,7.681,9.02,10.327,83.482,81.054,5.823,24.195,883.401,29.466,66.698746,Autumn
2019-09-03 05:15:00,7.426,9.148,10.422,86.101,82.449,5.849,23.88,883.401,30.039,67.85792,Autumn
2019-09-03 05:30:00,7.969,9.316,10.785,84.605,79.799,5.853,23.441,883.311,30.726,68.31848,Autumn
2019-09-03 05:45:00,9.04,10.509,11.764,83.136,78.918,5.858,23.428,883.28,30.766,68.450966,Autumn
2019-09-03 06:00:00,9.04,10.479,11.794,79.407,79.054,5.793,23.345,883.285,31.115,68.68577,Autumn
2019-09-03 06:15:00,9.255,10.693,12.07,82.928,80.662,5.834,23.332,883.309,31.203,68.64927,Autumn
2019-09-03 06:30:00,10.02,11.794,13.294,78.921,77.869,5.857,23.171,883.312,31.328,68.56507,Autumn
2019-09-03 06:45:00,10.264,11.611,12.621,79.853,77.811,5.826,23.042,883.386,31.499,68.67043,Autumn
2019-09-03 07:00:00,9.976,11.921,13.068,84.202,81.891,5.833,22.863,883.521,32.065,68.65187,Autumn
2019-09-03 07:15:00,10.773,12.08,13.323,86.466,85.622,5.831,22.895,883.595,32.274,70.19333,Autumn
2019-09-03 07:30:00,10.454,11.729,12.845,92.107,86.659,5.849,22.77,883.75,32.798,75.468506,Autumn
2019-09-03 07:45:00,9.775,10.999,12.1,91.801,90.209,5.838,22.72,883.883,33.019,75.21681,Autumn
2019-09-03 08:00:00,10.509,11.397,12.621,97.564,93.868,5.822,22.874,883.963,32.894,70.72305,Autumn
2019-09-03 08:15:00,10.356,11.305,11.703,93.44,89.538,5.854,23.087,884.056,32.556,69.41925,Autumn
2019-09-03 08:30:00,10.234,11.519,12.376,88.478,87.016,5.884,23.464,884.003,31.794,73.582275,Autumn
2019-09-03 08:45:00,11.335,12.406,12.865,91.722,91.193,5.833,23.525,884.072,31.825,75.92322,Autumn
2019-09-03 09:00:00,10.869,11.984,12.813,85.82,85.153,5.819,23.716,884.185,31.621,72.08998,Autumn
2019-09-03 09:15:00,12.016,13.004,13.387,83.606,82.197,5.858,23.976,884.154,31.267,66.66151,Autumn
2019-09-03 09:30:00,11.188,11.952,12.654,88.722,84.281,5.844,24.395,884.202,30.77,66.337875,Autumn
2019-09-03 09:45:00,11.857,13.068,13.674,85.213,83.001,5.859,24.848,884.227,29.948,65.070526,Autumn
2019-09-03 10:00:00,12.303,13.164,13.451,80.638,81.182,5.836,25.324,884.368,29.069,62.527874,Autumn
2019-09-03 10:15:00,11.335,12.498,12.896,86.834,85.942,5.818,25.763,884.434,28.05,61.91725,Autumn
2019-09-03 10:30:00,13.171,13.814,14.181,72.653,70.614,5.631,25.96,884.503,27.485,61.394093,Autumn
