date,windspeed_10,windspeed_30,windspeed_50,hd_10,hd_30,hd_50,temperature,pressure,humidity,Target,season
2019-01-01 04:15:00,0.595,0.0,0.0,168.372,279.268,30.077,-14.478,897.637,58.705,9.058928,Winter
2019-01-01 04:30:00,0.0,0.0,0.0,168.348,279.234,30.465,-15.174,897.567,60.422,9.65759,Winter
2019-01-01 04:45:00,1.268,0.0,0.0,161.706,279.242,29.974,-15.253,897.313,63.033,9.670287,Winter
2019-01-01 05:00:00,1.523,0.0,0.0,150.543,279.24,29.87,-15.212,897.229,62.815,7.761657,Winter
2019-01-01 05:15:00,1.727,0.52,0.149,144.891,279.162,29.877,-15.038,897.11,61.802,3.668897,Winter
2019-01-01 05:30:00,2.849,1.727,0.595,142.952,119.285,30.059,-15.65,896.896,63.564,2.952846,Winter
2019-01-01 05:45:00,3.155,2.033,0.994,159.145,146.567,6.439,-13.905,896.724,58.667,3.204175,Winter
2019-01-01 06:00:00,0.325,0.297,0.423,169.973,210.63,8.9,-15.47,896.835,60.795,2.197469,Winter
2019-01-01 06:15:00,0.0,0.0,1.245,328.779,305.694,6.315,-16.973,896.648,63.051,1.611944,Winter
2019-01-01 06:30:00,1.574,0.52,0.074,156.754,124.743,0.444,-17.04,896.387,67.285,1.519285,Winter
2019-01-01 06:45:00,1.625,0.0,0.0,189.218,124.679,0.439,-15.422,896.268,63.179,1.401563,Winter
2019-01-01 07:00:00,0.845,0.0,0.0,199.129,124.694,0.441,-15.374,896.312,58.927,1.994513,Winter
2019-01-01 07:15:00,0.446,0.0,0.0,199.114,124.684,0.435,-16.532,896.458,65.79,3.165388,Winter
2019-01-01 07:30:00,0.446,0.0,0.0,195.048,124.688,0.439,-16.221,896.432,66.022,2.765766,Winter
2019-01-01 07:45:00,1.421,0.0,0.0,165.476,124.704,0.443,-16.199,896.423,64.893,3.513149,Winter
2019-01-01 08:00:00,1.982,0.0,0.297,162.573,124.703,1.202,-14.728,896.613,64.278,2.867035,Winter
2019-01-01 08:15:00,2.594,1.37,0.149,152.694,142.53,5.834,-15.478,896.639,61.896,2.280051,Winter
2019-01-01 08:30:00,3.614,2.237,1.268,144.73,157.53,6.301,-16.141,896.675,64.878,1.311047,Winter
2019-01-01 08:45:00,3.563,2.951,1.523,144.396,165.921,5.818,-16.305,896.666,65.499,1.762501,Winter
2019-01-01 09:00:00,3.461,2.798,2.135,153.188,180.965,6.322,-15.963,896.715,65.1,3.239402,Winter
2019-01-01 09:15:00,3.053,2.186,1.982,166.805,187.101,7.631,-15.331,896.777,62.77,1.964383,Winter
2019-01-01 09:30:00,2.696,2.339,2.084,164.252,204.151,7.594,-15.44,896.794,62.197,2.110418,Winter
2019-01-01 09:45:00,2.339,2.645,2.237,170.653,199.905,8.184,-15.064,896.963,60.738,2.211432,Winter
2019-01-01 10:00:00,1.88,1.931,1.88,185.758,219.151,9.527,-14.108,897.154,57.275,2.628169,Winter
2019-01-01 10:15:00,2.033,1.217,1.778,147.881,219.105,10.899,-14.491,897.362,57.702,3.975413,Winter
2019-01-01 10:30:00,0.446,0.771,1.931,148.753,218.865,10.733,-14.232,897.544,57.983,4.583397,Winter
2019-01-01 10:45:00,2.135,0.0,1.523,138.912,218.861,10.77,-13.252,897.628,56.099,2.985708,Winter
2019-01-01 11:00:00,2.237,1.017,2.033,145.087,218.848,10.772,-11.978,897.549,51.822,2.007861,Winter
2019-01-01 11:15:00,2.237,0.372,1.982,145.982,218.717,11.348,-11.01,897.544,48.114,2.822894,Winter
2019-01-01 11:30:00,0.446,0.446,1.676,146.214,190.311,8.581,-9.802,897.695,45.647,4.379369,Winter
2019-01-01 11:45:00,0.0,0.0,1.119,146.204,190.322,12.784,-8.24,897.757,41.403,3.286396,Winter
2019-01-01 12:00:00,0.372,0.223,1.022,37.166,248.745,18.606,-7.816,897.686,38.986,1.03646,Winter
2019-01-01 12:15:00,1.296,1.119,1.022,341.068,333.97,36.2,-8.392,897.584,41.023,1.188646,Winter
2019-01-01 12:30:00,0.771,0.697,1.296,337.234,320.907,26.981,-7.934,897.402,38.962,1.66885,Winter
2019-01-01 12:45:00,0.896,1.347,1.551,316.96,293.392,21.82,-7.508,897.176,37.41,3.447384,Winter
2019-01-01 13:00:00,1.676,1.523,1.653,310.448,300.997,20.861,-7.093,897.038,36.512,4.862773,Winter
2019-01-01 13:15:00,2.163,2.594,3.002,308.695,297.132,22.185,-6.793,896.906,35.975,7.569759,Winter
2019-01-01 13:30:00,2.9,3.053,3.206,281.182,275.947,19.124,-6.83,896.79,35.186,9.768313,Winter
2019-01-01 13:45:00,3.359,3.308,3.359,263.885,256.016,12.598,-6.544,896.644,34.818,11.594829,Winter
2019-01-01 14:00:00,3.41,3.41,3.308,258.046,276.674,14.368,-6.549,896.387,35.316,12.417432,Winter
2019-01-01 14:15:00,3.461,3.818,3.716,290.481,318.504,20.767,-6.213,896.121,35.731,11.240369,Winter
2019-01-01 14:30:00,3.461,3.563,3.665,274.942,274.392,18.572,-6.396,895.966,36.093,10.308051,Winter
2019-01-01 14:45:00,3.41,3.563,3.767,283.758,276.583,19.018,-6.066,895.802,35.271,10.576343,Winter
2019-01-01 15:00:00,2.543,3.053,3.257,264.772,263.768,14.795,-5.968,895.691,34.433,13.353983,Winter
2019-01-01 15:15:00,3.665,3.563,3.614,255.29,254.827,14.053,-6.091,895.624,34.309,13.03111,Winter
2019-01-01 15:30:00,4.226,4.277,4.328,276.704,272.069,16.826,-5.993,895.456,34.152,13.182044,Winter
2019-01-01 15:45:00,3.818,4.022,4.073,271.247,267.426,16.62,-5.747,895.442,33.274,11.624767,Winter
2019-01-01 16:00:00,3.053,3.206,3.716,288.918,285.416,19.892,-5.46,895.46,32.584,7.084085,Winter
2019-01-01 16:15:00,2.696,3.053,3.41,286.988,288.529,20.578,-5.343,895.358,32.419,4.919653,Winter
2019-01-01 16:30:00,3.002,3.002,3.053,296.65,288.843,21.404,-5.026,895.389,31.648,4.829029,Winter
2019-01-01 16:45:00,3.308,2.9,3.002,283.235,283.236,20.478,-5.213,895.349,31.833,3.213361,Winter
2019-01-01 17:00:00,2.543,2.39,2.492,283.146,282.282,22.267,-5.3,895.283,32.288,2.061759,Winter
2019-01-01 17:15:00,1.982,2.339,2.645,309.02,309.058,24.429,-5.8,895.176,33.619,2.88567,Winter
2019-01-01 17:30:00,3.053,3.359,3.665,312.182,311.788,23.671,-6.449,895.07,35.538,8.686355,Winter
2019-01-01 17:45:00,4.022,4.175,4.175,344.599,341.046,55.282,-7.275,895.185,36.559,21.76897,Winter
2019-01-01 18:00:00,4.073,4.379,4.532,332.243,331.613,42.54,-8.052,895.216,38.077,27.85641,Winter
2019-01-01 18:15:00,3.971,4.226,4.43,319.078,319.667,29.464,-8.516,895.225,39.723,24.748957,Winter
2019-01-01 18:30:00,3.869,3.818,3.869,317.348,319.388,31.197,-8.874,895.185,41.322,14.972696,Winter
2019-01-01 18:45:00,1.602,2.339,2.849,322.249,325.395,31.914,-9.197,895.092,42.114,8.03095,Winter
2019-01-01 19:00:00,2.084,2.492,3.002,325.532,325.786,38.775,-9.351,895.07,42.346,1.983231,Winter
2019-01-01 19:15:00,0.595,0.994,1.829,324.576,331.015,33.258,-9.542,895.119,42.785,1.781438,Winter
2019-01-01 19:30:00,0.0,0.0,0.0,340.73,325.821,31.027,-9.79,895.115,43.265,1.137248,Winter
2019-01-01 19:45:00,1.245,0.149,0.074,145.401,325.89,6.181,-10.044,894.853,44.547,0.972291,Winter
2019-01-01 20:00:00,0.0,0.0,0.0,145.424,325.874,6.14,-9.962,894.822,44.223,0.878657,Winter
2019-01-01 20:15:00,1.472,0.446,0.52,145.435,325.866,6.148,-9.847,894.799,43.908,0.86235,Winter
2019-01-01 20:30:00,2.543,2.186,2.237,145.641,325.822,6.562,-10.194,894.857,45.182,0.936733,Winter
2019-01-01 20:45:00,3.257,3.767,3.665,144.995,139.945,6.602,-10.706,894.808,47.408,0.810213,Winter
2019-01-01 21:00:00,3.053,3.971,3.512,150.609,139.987,6.813,-10.684,894.636,47.708,3.705313,Winter
2019-01-01 21:15:00,3.155,4.226,4.226,146.665,148.801,6.556,-10.556,894.53,47.049,6.067423,Winter
2019-01-01 21:30:00,3.41,4.175,4.481,155.242,151.389,6.988,-10.738,894.348,47.951,4.048188,Winter
2019-01-01 21:45:00,3.206,4.022,4.481,145.002,144.421,6.711,-10.963,894.113,49.031,3.06582,Winter
2019-01-01 22:00:00,2.696,3.92,4.736,169.542,151.904,6.986,-11.763,894.024,52.526,2.295018,Winter
2019-01-01 22:15:00,3.359,2.543,2.492,172.116,157.577,6.526,-10.999,893.798,51.44,1.378129,Winter
2019-01-01 22:30:00,1.982,1.931,1.194,185.013,157.318,6.139,-10.753,893.638,49.857,1.235336,Winter
2019-01-01 22:45:00,2.39,2.9,2.543,158.553,154.493,6.682,-11.205,893.425,51.204,1.102597,Winter
2019-01-01 23:00:00,3.359,2.696,2.645,169.948,163.297,6.451,-11.039,893.257,50.732,1.028993,Winter
2019-01-01 23:15:00,3.512,2.594,2.033,171.193,163.796,6.354,-10.825,893.146,49.281,1.095081,Winter
2019-01-01 23:30:00,3.716,3.92,3.206,173.312,166.623,6.661,-10.638,892.915,48.795,1.426409,Winter
2019-01-01 23:45:00,3.155,3.461,2.798,169.334,161.863,6.641,-11.289,892.893,51.098,0.954867,Winter
2019-01-02 00:00:00,2.543,2.798,2.033,169.808,167.79,6.497,-11.851,892.889,52.669,1.301044,Winter
2019-01-02 00:15:00,1.829,2.747,2.135,183.806,178.947,6.696,-11.293,892.827,51.019,1.229518,Winter
2019-01-02 00:30:00,2.645,2.033,2.39,160.364,186.116,6.881,-12.165,892.663,53.786,1.001882,Winter
2019-01-02 00:45:00,3.308,2.135,2.849,157.742,187.094,6.902,-13.097,892.566,57.127,0.95366,Winter
2019-01-02 01:00:00,3.308,3.002,2.492,163.401,186.164,6.627,-13.015,892.428,56.132,0.927602,Winter
2019-01-02 01:15:00,3.359,2.441,1.319,163.744,197.292,7.561,-13.303,892.3,57.486,0.903295,Winter
2019-01-02 01:30:00,3.155,2.288,1.37,164.081,198.788,8.816,-13.499,892.215,58.03,0.92002,Winter
2019-01-02 01:45:00,2.9,1.982,1.727,165.182,208.87,9.116,-13.477,892.091,57.904,0.941816,Winter
2019-01-02 02:00:00,0.0,0.0,1.574,196.485,214.086,12.246,-14.017,891.998,58.423,0.927184,Winter
2019-01-02 02:15:00,0.0,1.245,2.135,196.456,289.137,20.253,-14.532,891.927,60.486,0.939405,Winter
2019-01-02 02:30:00,0.994,0.223,1.676,196.653,289.0,21.205,-13.92,891.891,59.896,0.953174,Winter
2019-01-02 02:45:00,2.339,1.982,1.194,165.392,187.325,8.569,-13.216,891.758,56.669,0.886108,Winter
2019-01-02 03:00:00,1.727,0.074,0.372,172.772,182.912,8.336,-13.698,891.683,57.688,0.88622,Winter
2019-01-02 03:15:00,1.472,0.297,1.217,220.838,253.368,19.2,-13.995,891.714,59.873,0.949407,Winter
2019-01-02 03:30:00,0.297,0.074,1.778,231.306,253.364,18.956,-13.006,891.772,54.775,1.062532,Winter
2019-01-02 03:45:00,1.319,0.0,1.931,231.181,253.327,19.29,-12.629,891.772,53.651,0.93234,Winter
2019-01-02 04:00:00,1.194,1.092,1.727,234.97,255.052,18.946,-12.801,891.78,55.411,0.979395,Winter
2019-01-02 04:15:00,1.37,1.982,1.88,231.912,277.956,18.86,-14.316,891.772,59.517,0.971156,Winter
2019-01-02 04:30:00,0.372,1.829,2.084,225.669,277.838,19.467,-15.15,891.599,61.619,0.952221,Winter
2019-01-02 04:45:00,0.0,1.245,1.778,225.626,277.768,19.279,-15.258,891.444,63.214,0.934831,Winter
2019-01-02 05:00:00,0.0,0.0,1.574,225.049,277.815,19.066,-15.247,891.244,64.575,0.930115,Winter
2019-01-02 05:15:00,1.017,0.0,0.994,180.017,277.766,20.232,-15.034,891.24,63.243,0.921858,Winter
2019-01-02 05:30:00,1.119,0.0,0.669,161.506,277.78,20.259,-16.843,891.248,64.897,0.92776,Winter
2019-01-02 05:45:00,0.0,0.0,0.0,161.511,277.819,20.669,-16.426,891.182,66.4,0.943027,Winter
2019-01-02 06:00:00,1.115,0.0,0.0,161.592,277.802,20.482,-15.952,891.142,64.923,0.93234,Winter
2019-01-02 06:15:00,0.0,0.0,0.0,162.665,277.778,20.538,-15.681,891.098,64.386,0.913889,Winter
2019-01-02 06:30:00,0.646,0.0,0.0,162.721,277.805,20.483,-15.938,891.076,64.583,0.91147,Winter
2019-01-02 06:45:00,0.0,0.0,0.0,189.46,277.803,20.52,-15.956,891.023,65.525,0.903623,Winter
2019-01-02 07:00:00,0.697,0.0,0.074,189.337,277.814,20.444,-15.632,890.926,65.263,0.919977,Winter
2019-01-02 07:15:00,0.743,0.0,0.297,189.281,277.798,20.023,-14.538,890.921,61.851,0.921136,Winter
2019-01-02 07:30:00,0.446,0.0,0.0,170.251,277.777,20.105,-17.367,890.926,66.496,0.935886,Winter
2019-01-02 07:45:00,2.798,0.423,0.0,153.005,247.296,20.048,-16.775,890.823,68.109,0.944187,Winter
2019-01-02 08:00:00,2.237,1.5,0.149,159.339,169.971,20.104,-16.631,890.876,65.21,0.932075,Winter
2019-01-02 08:15:00,2.186,2.39,1.245,147.296,154.753,6.131,-17.527,890.926,67.035,0.941574,Winter
2019-01-02 08:30:00,2.543,2.441,1.421,132.775,154.794,6.459,-18.378,891.045,68.4,0.925483,Winter
2019-01-02 08:45:00,3.308,3.92,2.696,147.097,141.492,6.752,-17.12,891.155,66.966,0.936664,Winter
2019-01-02 09:00:00,2.339,3.971,1.982,157.04,153.332,6.706,-17.337,891.319,67.31,0.946648,Winter
2019-01-02 09:15:00,2.594,3.002,1.625,161.456,148.071,6.738,-16.85,891.439,66.3,0.971538,Winter
2019-01-02 09:30:00,0.223,2.339,1.068,180.311,168.808,6.83,-16.161,891.692,63.521,0.933639,Winter
2019-01-02 09:45:00,0.0,0.896,0.595,180.285,170.296,6.715,-16.759,891.985,64.246,0.9341,Winter
2019-01-02 10:00:00,0.0,0.0,0.0,180.218,170.262,6.753,-16.956,892.331,64.819,0.912029,Winter
2019-01-02 10:15:00,0.0,0.0,0.0,180.221,170.211,6.733,-16.807,892.849,64.526,0.915823,Winter
2019-01-02 10:30:00,0.0,0.0,0.669,126.258,170.159,47.155,-16.398,893.013,62.596,0.916725,Winter
2019-01-02 10:45:00,1.347,1.523,0.971,101.655,118.468,20.041,-15.439,892.986,62.292,0.942533,Winter
2019-01-02 11:00:00,1.476,1.3,1.523,105.892,104.445,6.46,-14.893,893.119,58.15,0.945067,Winter
2019-01-02 11:15:00,1.982,2.084,2.135,129.466,116.356,6.221,-13.565,893.031,55.098,0.964005,Winter
2019-01-02 11:30:00,1.398,1.625,1.17,152.261,140.355,6.134,-12.703,893.115,51.831,0.966803,Winter
2019-01-02 11:45:00,0.446,0.149,0.446,102.445,103.561,7.633,-11.501,893.288,48.815,0.886353,Winter
2019-01-02 12:00:00,0.297,0.223,0.669,103.17,103.541,7.465,-10.644,893.27,46.095,1.062003,Winter
2019-01-02 12:15:00,0.149,0.074,0.595,103.057,102.366,7.707,-10.51,893.368,46.702,1.144561,Winter
2019-01-02 12:30:00,1.727,1.602,1.931,87.178,87.137,7.673,-10.992,893.545,48.573,1.680229,Winter
2019-01-02 12:45:00,0.943,1.17,1.829,62.499,78.749,6.711,-10.331,893.532,47.367,1.998428,Winter
2019-01-02 13:00:00,1.829,2.033,2.186,93.497,87.788,7.074,-8.874,893.567,43.588,3.204868,Winter
2019-01-02 13:15:00,2.492,2.747,2.9,74.036,74.04,7.313,-8.679,893.523,43.725,3.560124,Winter
2019-01-02 13:30:00,2.492,2.951,2.9,88.239,87.318,7.236,-8.029,893.461,43.568,1.357177,Winter
2019-01-02 13:45:00,2.441,2.288,2.645,86.223,77.872,6.88,-7.482,893.425,42.842,4.232541,Winter
2019-01-02 14:00:00,2.441,2.747,3.002,87.717,83.334,7.351,-6.964,893.208,41.965,8.519587,Winter
2019-01-02 14:15:00,2.645,2.9,3.308,61.691,65.827,6.278,-6.736,893.026,41.214,7.309617,Winter
2019-01-02 14:30:00,2.798,2.951,3.053,72.155,68.461,7.224,-6.248,893.066,40.704,5.047649,Winter
2019-01-02 14:45:00,3.053,3.053,3.257,77.877,74.476,7.8,-5.749,893.048,40.541,8.903288,Winter
2019-01-02 15:00:00,3.002,3.512,3.512,66.426,67.741,7.33,-5.578,893.022,40.138,11.889259,Winter
2019-01-02 15:15:00,3.359,3.665,3.869,66.899,66.188,7.764,-5.427,892.986,41.418,19.571451,Winter
2019-01-02 15:30:00,4.073,4.685,4.736,71.66,71.414,7.642,-5.122,892.96,41.818,25.552711,Winter
2019-01-02 15:45:00,4.583,4.43,4.634,66.869,65.14,7.53,-5.435,893.0,43.139,26.693148,Winter
2019-01-02 16:00:00,4.94,5.144,4.991,82.428,79.373,7.716,-5.161,893.177,44.012,23.952778,Winter
2019-01-02 16:15:00,3.818,3.512,3.971,70.268,69.167,7.562,-4.976,893.416,44.528,20.95618,Winter
2019-01-02 16:30:00,3.767,3.665,3.971,78.59,76.347,7.941,-4.64,893.682,44.602,26.52275,Winter
2019-01-02 16:45:00,5.042,5.297,5.756,58.595,58.581,6.761,-4.557,893.829,46.456,39.359108,Winter
2019-01-02 17:00:00,5.348,5.297,5.501,63.724,62.972,7.722,-4.76,893.891,47.145,37.232735,Winter
2019-01-02 17:15:00,3.92,4.481,4.532,75.753,72.539,8.372,-4.916,893.891,47.934,30.436775,Winter
2019-01-02 17:30:00,3.41,3.614,3.767,79.816,79.613,8.037,-4.881,894.011,48.351,20.421394,Winter
2019-01-02 17:45:00,2.849,3.461,4.43,52.156,53.32,5.68,-5.244,894.144,48.502,18.345646,Winter
2019-01-02 18:00:00,2.696,3.818,4.634,56.826,57.772,6.82,-5.601,894.082,49.196,23.784094,Winter
2019-01-02 18:15:00,2.288,3.359,4.379,51.128,55.311,6.276,-6.102,893.887,50.238,31.259539,Winter
2019-01-02 18:30:00,2.237,3.716,4.787,66.998,66.622,7.468,-6.461,893.78,51.015,39.31304,Winter
2019-01-02 18:45:00,1.245,2.849,4.43,76.324,72.362,7.583,-6.976,893.784,52.278,41.755535,Winter
2019-01-02 19:00:00,0.074,0.149,1.5,98.395,100.658,25.101,-7.397,893.904,53.513,43.746296,Winter
2019-01-02 19:15:00,1.175,1.931,2.084,301.821,317.592,39.354,-8.976,893.874,47.876,39.99114,Winter
2019-01-02 19:30:00,0.599,1.124,2.01,252.532,278.96,57.856,-8.864,893.86,50.26,30.77536,Winter
2019-01-02 19:45:00,0.845,1.221,2.214,239.642,174.415,4.171,-8.629,893.856,52.205,24.659704,Winter
2019-01-02 20:00:00,1.096,1.708,1.986,176.135,113.76,6.173,-9.224,893.887,53.316,25.91859,Winter
2019-01-02 20:15:00,0.799,0.822,0.845,258.82,287.065,11.124,-9.632,893.984,52.832,21.793962,Winter
2019-01-02 20:30:00,1.472,0.947,0.799,262.786,254.592,13.206,-9.667,894.051,52.223,10.582009,Winter
2019-01-02 20:45:00,0.822,0.924,1.449,23.615,35.328,3.182,-10.047,894.14,59.535,5.890437,Winter
2019-01-02 21:00:00,1.268,1.523,2.339,73.714,31.363,3.749,-10.163,894.317,61.45,6.161164,Winter
2019-01-02 21:15:00,0.548,0.947,1.676,212.901,221.53,24.118,-10.088,894.366,59.476,7.512793,Winter
2019-01-02 21:30:00,2.798,3.155,2.441,299.005,304.972,25.309,-11.287,894.388,54.301,6.212697,Winter
2019-01-02 21:45:00,3.002,3.257,2.9,297.337,320.519,39.091,-11.596,894.419,52.142,4.335866,Winter
2019-01-02 22:00:00,2.543,3.002,2.849,309.409,327.316,112.294,-11.963,894.574,55.169,2.829032,Winter
2019-01-02 22:15:00,1.982,2.441,2.492,283.156,303.949,22.03,-12.257,894.596,53.426,2.231499,Winter
2019-01-02 22:30:00,3.512,3.512,2.951,265.747,283.994,19.988,-12.426,894.494,52.203,1.809171,Winter
2019-01-02 22:45:00,2.543,2.849,2.543,265.918,291.724,21.733,-12.81,894.414,52.813,0.966346,Winter
2019-01-02 23:00:00,1.555,2.543,2.747,278.193,305.515,29.152,-13.191,894.268,53.646,1.163129,Winter
2019-01-02 23:15:00,1.296,1.17,1.268,261.533,305.424,24.118,-13.169,894.077,55.556,0.921929,Winter
2019-01-02 23:30:00,1.421,0.223,0.669,248.103,283.241,24.035,-13.186,893.975,55.79,1.400455,Winter
2019-01-02 23:45:00,1.166,1.319,1.068,257.213,295.416,24.325,-13.37,893.9,54.238,4.343274,Winter
2019-01-03 00:00:00,0.0,0.372,1.045,257.063,295.356,29.714,-14.192,893.838,56.543,8.315265,Winter
2019-01-03 00:15:00,0.149,0.0,1.37,187.473,295.305,29.598,-14.837,893.718,60.386,7.767716,Winter
2019-01-03 00:30:00,1.625,0.0,0.149,122.533,295.323,29.423,-15.259,893.594,64.72,3.473607,Winter
2019-01-03 00:45:00,2.135,1.37,0.0,161.144,134.698,24.909,-14.245,893.532,61.873,3.722841,Winter
2019-01-03 01:00:00,1.143,0.074,0.0,180.067,164.48,5.969,-13.297,893.523,57.373,5.221954,Winter
2019-01-03 01:15:00,0.743,0.0,0.149,204.216,164.479,6.505,-14.351,893.647,59.395,6.814508,Winter
2019-01-03 01:30:00,0.52,0.149,0.0,140.653,149.361,11.536,-16.194,893.532,65.149,5.730417,Winter
2019-01-03 01:45:00,2.237,0.297,0.223,137.014,122.173,6.546,-16.118,893.501,64.026,4.111297,Winter
2019-01-03 02:00:00,1.523,0.52,0.0,143.109,147.476,6.53,-16.646,893.571,65.163,6.028423,Winter
2019-01-03 02:15:00,1.959,1.045,0.297,156.251,167.38,6.462,-15.787,893.381,63.013,8.94055,Winter
2019-01-03 02:30:00,1.092,0.0,0.622,159.122,186.151,6.586,-16.482,893.372,65.354,12.829129,Winter
2019-01-03 02:45:00,1.551,0.0,0.599,141.413,186.112,6.554,-16.214,893.336,66.349,14.683096,Winter
2019-01-03 03:00:00,1.829,2.033,2.339,134.243,157.84,6.349,-16.043,893.372,67.078,18.920568,Winter
2019-01-03 03:15:00,1.676,2.696,3.104,137.453,150.324,6.431,-16.462,893.359,67.521,24.514711,Winter
2019-01-03 03:30:00,1.221,2.747,3.563,136.901,124.496,6.441,-16.68,893.394,69.387,30.092552,Winter
2019-01-03 03:45:00,0.646,2.747,3.308,142.117,120.944,6.345,-15.698,893.483,71.338,34.071014,Winter
2019-01-03 04:00:00,2.033,3.104,4.073,131.208,98.999,6.849,-14.937,893.523,71.548,42.167236,Winter
2019-01-03 04:15:00,1.829,2.084,3.41,126.581,99.198,6.647,-13.718,893.611,68.604,46.42012,Winter
2019-01-03 04:30:00,1.523,1.022,3.41,130.303,100.219,6.641,-14.704,893.7,67.236,36.57391,Winter
2019-01-03 04:45:00,1.982,1.245,3.155,139.954,119.14,6.58,-15.307,893.696,69.212,31.644308,Winter
2019-01-03 05:00:00,0.971,1.727,2.951,140.269,127.106,6.367,-15.991,893.54,70.919,24.99566,Winter
2019-01-03 05:15:00,0.0,0.446,2.237,140.668,121.632,6.513,-16.213,893.518,71.328,25.11513,Winter
2019-01-03 05:30:00,0.0,0.0,0.971,140.668,113.244,6.621,-15.446,893.46,71.692,21.959099,Winter
2019-01-03 05:45:00,0.0,0.771,0.0,140.676,324.073,6.587,-17.138,893.443,69.362,15.374031,Winter
2019-01-03 06:00:00,0.0,1.119,0.966,140.664,313.821,23.395,-17.715,893.527,72.085,10.056156,Winter
2019-01-03 06:15:00,0.372,1.778,1.982,213.047,313.758,23.34,-17.381,893.425,73.258,5.260627,Winter
2019-01-03 06:30:00,1.421,0.0,0.52,245.654,313.967,100.886,-16.553,893.443,72.115,2.560232,Winter
2019-01-03 06:45:00,0.669,1.017,1.421,248.675,294.323,23.147,-16.014,893.412,70.681,1.705255,Winter
2019-01-03 07:00:00,2.237,1.829,0.669,253.01,267.573,22.8,-15.622,893.549,70.107,1.513466,Winter
2019-01-03 07:15:00,2.033,2.492,2.747,269.417,276.913,19.433,-15.722,893.727,69.179,0.848062,Winter
2019-01-03 07:30:00,2.084,2.696,2.543,281.419,294.496,19.969,-16.141,893.926,68.77,1.168374,Winter
2019-01-03 07:45:00,2.288,2.288,2.849,275.567,295.075,20.493,-16.015,894.197,69.234,1.021115,Winter
2019-01-03 08:00:00,0.669,1.347,2.594,276.83,278.211,16.904,-16.327,894.392,68.408,0.992928,Winter
2019-01-03 08:15:00,1.045,1.778,1.931,240.191,274.664,17.076,-16.568,894.468,69.122,0.941293,Winter
2019-01-03 08:30:00,0.669,1.88,2.033,250.128,278.839,18.706,-16.696,894.698,68.632,0.921742,Winter
2019-01-03 08:45:00,1.676,0.297,1.421,228.246,259.219,18.771,-16.667,894.848,68.189,0.936966,Winter
2019-01-03 09:00:00,1.727,1.296,1.119,201.38,238.769,17.957,-17.132,895.021,66.878,0.888284,Winter
2019-01-03 09:15:00,2.39,1.523,1.523,212.704,237.065,10.52,-15.971,895.216,64.376,0.90842,Winter
2019-01-03 09:30:00,1.931,2.594,2.696,211.053,228.441,12.665,-17.308,895.496,65.678,0.896284,Winter
2019-01-03 09:45:00,0.775,2.9,2.849,210.152,226.659,12.281,-16.832,895.731,65.365,0.991034,Winter
2019-01-03 10:00:00,0.0,0.446,2.288,232.846,243.284,12.536,-16.802,896.228,65.499,0.90748,Winter
2019-01-03 10:15:00,0.0,0.0,1.574,232.815,243.285,19.515,-15.98,896.83,64.203,0.935671,Winter
2019-01-03 10:30:00,0.0,0.0,1.625,232.768,243.319,37.286,-15.432,897.185,61.194,1.245803,Winter
