date,windspeed_10,windspeed_30,windspeed_50,hd_10,hd_30,hd_50,temperature,pressure,humidity,Target,season
2019-03-01 05:30:00,2.9,2.594,3.155,150.144,191.177,9.073,-2.498,882.888,24.514,12.409161,Spring
2019-03-01 05:45:00,3.206,3.002,3.41,165.138,195.347,8.874,-2.413,882.905,24.402,13.494447,Spring
2019-03-01 06:00:00,2.594,4.379,4.073,177.814,191.065,8.069,-2.728,882.981,25.159,16.804955,Spring
2019-03-01 06:15:00,3.614,4.073,3.002,192.912,219.732,9.466,-2.304,883.136,25.806,16.474264,Spring
2019-03-01 06:30:00,0.0,0.372,3.002,327.228,192.145,9.326,-3.834,883.247,27.798,13.019724,Spring
2019-03-01 06:45:00,0.0,0.0,1.523,164.72,206.022,11.343,-4.514,883.242,29.967,7.401105,Spring
2019-03-01 07:00:00,3.053,1.5,2.39,150.27,169.531,7.334,-3.904,883.101,29.265,6.830351,Spring
2019-03-01 07:15:00,3.92,3.053,3.002,156.196,189.219,8.374,-3.587,883.22,31.206,7.551276,Spring
2019-03-01 07:30:00,1.676,4.073,3.461,162.68,189.772,8.161,-4.662,883.468,35.34,7.221484,Spring
2019-03-01 07:45:00,1.676,4.073,3.614,153.574,192.677,8.389,-4.742,883.535,36.286,6.430941,Spring
2019-03-01 08:00:00,2.163,4.124,4.481,165.753,182.795,7.262,-4.461,883.539,36.215,6.087674,Spring
2019-03-01 08:15:00,2.492,3.92,3.971,172.362,183.749,7.214,-4.297,883.61,36.408,4.954305,Spring
2019-03-01 08:30:00,3.818,4.226,3.818,159.129,182.652,6.905,-4.754,883.725,37.965,4.483059,Spring
2019-03-01 08:45:00,2.543,3.971,3.563,154.386,169.182,6.771,-4.823,883.947,38.534,4.643784,Spring
2019-03-01 09:00:00,3.563,4.787,3.92,155.407,172.014,7.285,-4.155,884.275,36.803,5.172152,Spring
2019-03-01 09:15:00,4.634,4.226,3.92,162.869,182.637,7.197,-2.991,884.528,34.006,6.204027,Spring
2019-03-01 09:30:00,3.308,3.818,3.002,154.663,169.337,7.199,-2.269,884.976,32.278,5.622029,Spring
2019-03-01 09:45:00,3.104,3.767,3.206,165.872,174.301,7.224,-1.411,885.197,30.537,5.962979,Spring
2019-03-01 10:00:00,2.747,2.696,3.155,172.418,187.312,6.925,-0.091,885.428,28.12,5.284521,Spring
2019-03-01 10:15:00,1.778,0.892,2.288,135.9,156.817,7.243,1.824,885.769,25.225,4.213421,Spring
2019-03-01 10:30:00,1.829,1.625,2.033,154.609,157.221,5.986,2.923,886.03,23.509,4.674167,Spring
2019-03-01 10:45:00,1.727,1.221,2.237,152.771,164.238,6.58,4.213,886.19,21.64,4.681796,Spring
2019-03-01 11:00:00,0.074,0.0,0.571,157.107,178.254,6.89,5.458,886.301,19.621,5.681246,Spring
2019-03-01 11:15:00,0.0,0.074,0.372,299.575,0.005,36.085,7.366,886.528,17.023,10.778936,Spring
2019-03-01 11:30:00,1.759,1.704,1.982,309.737,301.977,21.097,7.305,886.589,16.732,12.671925,Spring
2019-03-01 11:45:00,2.339,2.339,2.441,317.326,312.512,22.923,6.195,886.652,17.988,13.766058,Spring
2019-03-01 12:00:00,1.88,1.68,2.339,303.112,297.353,22.74,6.07,886.683,17.817,18.325363,Spring
2019-03-01 12:15:00,2.186,1.908,2.237,315.201,313.398,23.551,6.727,886.674,16.794,23.11742,Spring
2019-03-01 12:30:00,3.359,3.053,3.614,318.458,317.462,24.869,7.217,886.536,15.941,27.465471,Spring
2019-03-01 12:45:00,4.583,4.685,5.042,273.148,268.848,17.299,7.516,886.492,15.133,29.12441,Spring
2019-03-01 13:00:00,4.226,4.379,4.634,264.164,262.915,15.584,7.594,886.372,14.899,29.092402,Spring
2019-03-01 13:15:00,4.481,4.583,4.532,258.514,259.384,13.505,7.802,886.301,14.883,30.783653,Spring
2019-03-01 13:30:00,3.257,3.512,4.328,279.806,277.501,21.314,8.234,886.261,14.574,32.768097,Spring
2019-03-01 13:45:00,4.175,4.328,4.838,268.446,271.488,16.549,8.897,886.155,13.151,36.25789,Spring
2019-03-01 14:00:00,4.175,3.971,4.838,274.714,270.349,17.625,8.938,886.026,12.566,39.94161,Spring
2019-03-01 14:15:00,5.399,5.348,5.756,258.182,264.471,15.23,9.367,885.866,11.912,42.29898,Spring
2019-03-01 14:30:00,4.838,5.45,5.858,278.851,275.762,18.029,9.182,885.711,11.764,40.63239,Spring
2019-03-01 14:45:00,5.042,5.246,5.348,292.315,293.453,19.882,9.569,885.68,11.672,43.21718,Spring
2019-03-01 15:00:00,4.94,5.042,5.705,274.153,270.699,15.872,9.331,885.662,11.595,43.679394,Spring
2019-03-01 15:15:00,5.45,5.501,5.756,279.609,289.877,16.18,9.493,885.618,11.278,37.18996,Spring
2019-03-01 15:30:00,6.011,6.062,6.419,263.219,274.519,15.981,9.557,885.609,11.528,35.345043,Spring
2019-03-01 15:45:00,3.461,3.257,4.379,252.358,253.901,12.874,10.124,885.587,11.396,33.143085,Spring
2019-03-01 16:00:00,4.073,3.92,4.328,283.792,283.161,21.314,9.806,885.614,11.613,34.26294,Spring
2019-03-01 16:15:00,4.889,5.195,5.144,277.554,272.272,20.134,10.091,885.508,11.214,32.48191,Spring
2019-03-01 16:30:00,2.441,2.594,3.308,279.651,275.881,18.734,10.108,885.53,11.953,34.46357,Spring
2019-03-01 16:45:00,3.818,3.818,4.328,295.702,293.917,22.045,10.174,885.432,11.914,30.91837,Spring
2019-03-01 17:00:00,5.144,5.195,5.909,285.233,284.547,21.173,10.671,885.388,11.198,31.27534,Spring
2019-03-01 17:15:00,4.889,5.297,5.093,273.13,269.336,18.709,10.658,885.313,11.156,26.830324,Spring
2019-03-01 17:30:00,4.073,3.563,4.124,257.919,257.087,20.537,10.15,885.335,11.756,26.348726,Spring
2019-03-01 17:45:00,4.685,4.889,4.94,270.654,268.543,18.749,10.335,885.228,11.62,28.822622,Spring
2019-03-01 18:00:00,4.532,4.481,5.042,287.333,284.571,21.845,10.458,885.118,11.68,27.651073,Spring
2019-03-01 18:15:00,3.461,3.461,3.971,276.766,274.962,25.51,10.202,885.14,12.059,28.748617,Spring
2019-03-01 18:30:00,4.634,4.634,5.144,283.816,279.598,21.728,10.167,885.149,11.721,28.657417,Spring
2019-03-01 18:45:00,4.685,4.991,5.144,283.37,280.803,25.927,9.75,885.171,12.606,20.261713,Spring
2019-03-01 19:00:00,3.614,3.665,4.124,293.556,294.095,23.176,9.35,885.193,13.186,12.137822,Spring
2019-03-01 19:15:00,2.696,2.798,3.104,293.963,295.484,23.359,8.772,885.193,13.737,9.359025,Spring
2019-03-01 19:30:00,2.696,3.308,3.257,294.029,295.732,22.759,8.153,885.206,14.317,8.690194,Spring
2019-03-01 19:45:00,2.594,3.818,4.685,297.349,303.612,22.763,7.312,885.202,15.672,5.986239,Spring
2019-03-01 20:00:00,2.237,3.053,3.563,292.086,302.563,24.466,6.943,885.171,16.232,2.618278,Spring
2019-03-01 20:15:00,1.472,0.818,2.186,290.354,301.088,23.656,6.836,885.193,16.549,1.761468,Spring
2019-03-01 20:30:00,1.472,1.296,1.931,286.553,295.225,21.208,6.628,885.166,16.952,1.58756,Spring
2019-03-01 20:45:00,0.372,1.374,1.625,233.35,288.333,21.656,5.986,885.109,17.581,0.818573,Spring
2019-03-01 21:00:00,0.869,1.676,1.829,261.453,293.706,20.921,5.213,885.033,18.236,0.610222,Spring
2019-03-01 21:15:00,1.092,0.892,2.033,244.488,293.403,20.147,5.861,884.936,17.76,0.560384,Spring
2019-03-01 21:30:00,1.472,1.676,2.288,218.452,278.073,20.912,4.542,884.914,19.493,0.646521,Spring
2019-03-01 21:45:00,1.727,2.186,2.543,246.429,278.625,21.116,4.92,884.856,18.984,0.725593,Spring
2019-03-01 22:00:00,1.88,1.778,2.135,206.48,278.6,20.336,0.957,884.816,23.491,0.872994,Spring
2019-03-01 22:15:00,2.441,1.319,1.37,173.882,231.122,12.736,2.807,884.612,21.701,0.675697,Spring
2019-03-01 22:30:00,4.226,2.492,1.194,160.425,175.792,8.011,1.299,884.492,23.249,0.687497,Spring
2019-03-01 22:45:00,4.073,2.951,1.472,158.699,163.984,6.612,0.799,884.416,22.268,0.665918,Spring
2019-03-01 23:00:00,3.359,2.696,1.625,159.875,169.714,6.1,0.151,884.368,23.369,0.679394,Spring
2019-03-01 23:15:00,3.563,2.798,1.268,161.98,161.33,5.902,-0.339,884.2,24.409,0.686053,Spring
2019-03-01 23:30:00,3.41,2.594,1.268,160.483,161.339,5.858,-0.618,884.026,24.201,0.691937,Spring
2019-03-01 23:45:00,4.022,3.206,1.472,160.029,162.837,5.991,-0.929,883.947,24.454,0.700866,Spring
2019-03-02 00:00:00,2.441,3.359,1.37,168.512,167.543,5.895,-1.266,883.854,24.588,0.702809,Spring
2019-03-02 00:15:00,2.951,2.084,0.966,169.405,167.481,5.832,-0.933,883.707,23.516,0.700197,Spring
2019-03-02 00:30:00,2.084,1.421,0.372,159.456,180.927,5.87,-1.242,883.619,24.112,0.696915,Spring
2019-03-02 00:45:00,3.869,1.574,0.0,157.538,185.88,5.854,-1.745,883.442,24.787,0.474063,Spring
2019-03-02 01:00:00,3.359,3.002,1.398,172.257,184.924,6.355,-1.859,883.358,24.51,0.470085,Spring
2019-03-02 01:15:00,2.9,2.543,1.829,166.107,191.993,6.248,-1.585,883.154,23.957,0.716317,Spring
2019-03-02 01:30:00,4.073,3.359,1.931,165.491,185.618,6.264,-1.801,882.985,23.88,0.719128,Spring
2019-03-02 01:45:00,3.665,2.237,0.595,161.629,188.154,6.163,-2.139,882.848,24.165,0.739258,Spring
2019-03-02 02:00:00,4.787,3.614,1.829,160.16,172.413,6.632,-2.266,882.714,24.055,0.735875,Spring
2019-03-02 02:15:00,4.736,3.614,2.492,156.758,168.812,5.915,-2.501,882.484,24.138,0.75905,Spring
2019-03-02 02:30:00,4.736,3.614,2.288,164.501,170.636,6.08,-1.994,882.404,23.338,0.771547,Spring
2019-03-02 02:45:00,2.798,4.022,3.461,170.503,183.242,6.357,-2.096,882.417,23.257,1.265887,Spring
2019-03-02 03:00:00,2.645,4.532,3.716,182.264,190.663,6.713,-1.47,882.377,21.945,3.870453,Spring
2019-03-02 03:15:00,3.308,3.92,3.665,191.754,196.498,7.106,-0.496,882.249,19.745,5.529863,Spring
2019-03-02 03:30:00,2.798,4.634,4.787,180.934,191.23,7.233,-0.539,882.236,19.206,5.039173,Spring
2019-03-02 03:45:00,1.472,3.308,4.481,162.422,189.308,7.418,-1.576,882.129,20.844,4.16187,Spring
2019-03-02 04:00:00,1.778,3.665,4.175,153.805,186.281,7.345,-1.677,881.992,21.196,1.492724,Spring
2019-03-02 04:15:00,3.053,3.155,4.328,147.927,179.973,7.256,-2.64,881.837,23.75,1.419442,Spring
2019-03-02 04:30:00,3.512,4.226,3.41,150.012,164.062,7.581,-2.301,881.62,23.336,1.809763,Spring
2019-03-02 04:45:00,3.359,4.43,3.512,156.45,165.64,6.838,-2.451,881.487,23.628,1.372627,Spring
2019-03-02 05:00:00,4.43,3.461,2.849,165.388,164.861,6.05,-1.845,881.283,22.506,0.964967,Spring
2019-03-02 05:15:00,3.359,5.093,3.92,149.002,164.58,6.426,-2.567,881.154,23.459,0.77343,Spring
2019-03-02 05:30:00,4.124,4.634,3.257,162.746,166.007,6.354,-1.878,880.995,22.095,0.86083,Spring
2019-03-02 05:45:00,3.563,4.43,3.155,146.581,159.355,6.463,-2.613,880.95,23.17,0.809941,Spring
2019-03-02 06:00:00,3.92,4.379,3.104,153.298,168.037,6.398,-2.557,880.986,23.001,0.759554,Spring
2019-03-02 06:15:00,3.716,4.838,3.869,150.21,162.075,6.658,-2.772,880.972,23.027,0.755288,Spring
2019-03-02 06:30:00,3.716,5.348,3.716,149.931,174.64,6.567,-2.992,880.959,23.52,0.750804,Spring
2019-03-02 06:45:00,3.104,4.991,4.379,146.987,167.19,6.489,-3.124,881.026,23.672,0.719015,Spring
2019-03-02 07:00:00,3.359,5.297,4.277,148.241,169.705,6.655,-2.95,880.981,23.33,0.748753,Spring
2019-03-02 07:15:00,3.104,4.634,5.042,146.503,167.437,6.802,-3.086,881.15,23.644,0.698599,Spring
2019-03-02 07:30:00,4.073,5.246,2.9,160.487,168.216,6.43,-2.987,881.203,23.452,0.756272,Spring
2019-03-02 07:45:00,3.563,5.144,3.716,159.496,165.706,6.376,-2.689,881.221,22.576,0.694212,Spring
2019-03-02 08:00:00,5.858,4.379,3.257,168.049,165.506,6.592,-2.641,881.159,22.588,0.646988,Spring
2019-03-02 08:15:00,5.399,4.226,3.92,163.118,167.211,6.824,-3.04,881.283,23.422,2.093457,Spring
2019-03-02 08:30:00,6.215,6.827,4.634,163.359,168.991,6.967,-3.112,881.376,23.589,5.710197,Spring
2019-03-02 08:45:00,5.96,5.756,4.175,171.394,174.396,7.4,-2.727,881.504,23.046,8.10694,Spring
2019-03-02 09:00:00,4.634,6.164,3.92,165.004,172.422,6.817,-2.45,881.655,22.734,9.854559,Spring
2019-03-02 09:15:00,4.838,6.011,4.175,162.916,172.498,6.977,-1.576,881.841,21.513,12.794509,Spring
2019-03-02 09:30:00,4.226,4.991,4.328,170.991,179.911,6.884,-0.321,882.204,19.745,14.240247,Spring
2019-03-02 09:45:00,2.441,4.022,5.348,164.866,169.129,6.771,0.867,882.306,18.647,18.944126,Spring
2019-03-02 10:00:00,3.767,4.838,4.43,186.53,182.606,7.04,2.234,882.47,17.426,19.341955,Spring
2019-03-02 10:15:00,4.328,5.399,5.552,161.718,165.622,6.886,3.739,882.537,15.935,18.376535,Spring
2019-03-02 10:30:00,3.818,4.277,4.481,177.522,174.996,7.435,4.632,882.737,15.044,12.233975,Spring
2019-03-02 10:45:00,2.543,2.288,2.951,159.52,165.287,6.22,6.272,882.786,13.418,6.439389,Spring
2019-03-02 11:00:00,0.971,1.147,1.829,157.961,163.977,6.574,7.944,883.034,11.882,3.068425,Spring
2019-03-02 11:15:00,2.339,2.135,2.696,205.178,201.575,7.612,8.629,883.167,10.755,3.110951,Spring
2019-03-02 11:30:00,1.406,1.653,2.288,227.262,222.768,10.14,8.909,883.331,10.456,7.524195,Spring
2019-03-02 11:45:00,2.645,2.543,2.696,248.439,243.723,11.202,9.73,883.349,8.956,10.51213,Spring
2019-03-02 12:00:00,3.308,3.206,3.308,250.402,249.406,13.619,10.167,883.42,8.789,10.883988,Spring
2019-03-02 12:15:00,2.469,2.849,3.104,284.362,273.849,15.12,10.645,883.446,9.18,13.356375,Spring
2019-03-02 12:30:00,3.359,3.155,3.155,241.343,240.033,10.64,10.689,883.446,8.639,15.161559,Spring
2019-03-02 12:45:00,3.41,3.716,4.022,262.61,260.78,13.484,10.64,883.389,8.47,17.478996,Spring
2019-03-02 13:00:00,3.512,3.665,4.43,238.031,247.21,10.693,11.022,883.428,8.389,21.436153,Spring
2019-03-02 13:15:00,3.41,3.512,3.818,255.467,256.865,15.016,11.632,883.46,8.179,34.031654,Spring
2019-03-02 13:30:00,3.614,3.767,3.869,271.688,265.822,16.992,11.819,883.491,8.079,47.836098,Spring
2019-03-02 13:45:00,5.603,5.807,6.164,281.683,280.766,20.398,11.49,883.397,8.427,43.133976,Spring
2019-03-02 14:00:00,5.654,5.858,6.011,264.544,267.508,17.117,11.527,883.167,8.38,41.015415,Spring
2019-03-02 14:15:00,4.685,4.787,5.246,305.488,300.474,23.242,11.664,883.114,8.606,45.46184,Spring
2019-03-02 14:30:00,5.348,5.195,5.756,301.518,298.833,21.908,11.892,883.047,8.474,48.013374,Spring
2019-03-02 14:45:00,5.552,5.348,6.113,294.99,293.806,22.011,12.062,882.928,8.423,47.147873,Spring
2019-03-02 15:00:00,5.246,5.552,5.501,295.201,293.529,22.399,11.804,882.888,8.539,49.524334,Spring
2019-03-02 15:15:00,5.96,6.215,6.725,295.082,297.133,21.264,11.98,882.701,8.492,65.8371,Spring
2019-03-02 15:30:00,6.776,6.878,6.572,284.124,287.139,20.652,11.588,882.652,8.678,53.93845,Spring
2019-03-02 15:45:00,5.144,5.705,6.317,279.204,275.846,19.958,11.629,882.493,8.74,42.424656,Spring
2019-03-02 16:00:00,4.736,4.991,5.093,288.438,288.776,21.346,12.081,882.337,8.48,46.421047,Spring
2019-03-02 16:15:00,5.705,6.011,6.215,277.98,277.537,19.196,12.172,882.258,8.385,49.29,Spring
2019-03-02 16:30:00,5.96,6.342,6.598,275.7,273.772,17.811,12.29,882.129,8.133,51.266186,Spring
2019-03-02 16:45:00,5.603,5.756,6.419,296.396,292.707,21.62,12.258,882.151,8.372,50.333378,Spring
2019-03-02 17:00:00,5.093,5.603,5.96,289.052,286.702,20.728,12.498,882.058,8.167,37.940456,Spring
2019-03-02 17:15:00,5.705,5.654,5.603,296.757,296.98,22.039,12.3,881.934,8.234,34.09359,Spring
2019-03-02 17:30:00,4.94,4.94,5.144,296.056,297.266,21.402,12.379,881.854,8.146,29.07135,Spring
2019-03-02 17:45:00,3.767,4.226,4.736,299.779,298.415,21.747,12.266,881.801,8.189,31.66224,Spring
2019-03-02 18:00:00,4.481,4.838,4.889,306.196,322.672,24.408,12.028,881.784,8.106,28.695791,Spring
2019-03-02 18:15:00,4.787,4.685,5.042,299.199,308.693,22.197,11.95,881.598,8.181,27.890982,Spring
2019-03-02 18:30:00,5.246,5.96,6.164,284.678,301.147,22.136,11.483,881.602,8.545,34.874165,Spring
2019-03-02 18:45:00,4.991,5.705,5.705,286.892,287.244,22.311,10.995,881.593,8.948,35.253696,Spring
2019-03-02 19:00:00,4.277,4.43,4.685,286.5,288.377,21.269,10.525,881.549,9.44,26.85954,Spring
2019-03-02 19:15:00,3.206,3.359,3.665,296.319,296.218,22.205,9.895,881.496,9.819,15.729847,Spring
2019-03-02 19:30:00,2.747,3.308,3.359,292.447,294.655,22.496,9.024,881.349,10.521,16.260082,Spring
2019-03-02 19:45:00,3.614,4.43,4.94,282.877,288.193,20.61,8.711,881.305,10.769,15.816468,Spring
2019-03-02 20:00:00,3.308,3.512,3.41,283.635,292.584,22.327,8.634,881.132,10.922,9.896026,Spring
2019-03-02 20:15:00,2.543,3.053,3.716,276.403,286.747,20.686,8.54,881.123,11.048,7.440672,Spring
2019-03-02 20:30:00,2.135,2.645,3.359,263.21,277.928,20.45,7.752,881.208,11.632,5.076191,Spring
2019-03-02 20:45:00,1.931,2.084,2.696,241.264,267.653,16.024,7.412,881.083,12.038,3.264806,Spring
2019-03-02 21:00:00,2.849,2.696,2.798,211.995,230.208,12.601,6.294,881.026,13.074,1.68627,Spring
2019-03-02 21:15:00,2.441,1.096,1.676,199.744,211.137,12.813,7.238,880.755,12.407,2.157189,Spring
2019-03-02 21:30:00,1.37,0.0,0.869,199.039,220.261,10.289,6.424,880.6,12.795,1.045051,Spring
2019-03-02 21:45:00,3.869,3.053,1.755,124.294,121.095,6.226,3.415,880.329,15.794,0.637024,Spring
2019-03-02 22:00:00,4.481,4.175,2.645,154.62,151.795,6.054,3.338,880.072,16.091,0.607194,Spring
2019-03-02 22:15:00,3.869,4.43,3.512,164.858,153.878,6.229,2.703,879.961,16.647,0.633216,Spring
2019-03-02 22:30:00,4.379,4.124,3.563,167.784,159.379,6.277,2.625,879.727,16.58,0.641313,Spring
2019-03-02 22:45:00,3.206,4.838,3.716,152.475,165.632,6.263,1.797,879.66,17.623,0.679054,Spring
2019-03-02 23:00:00,2.033,3.206,3.257,170.268,193.385,6.522,1.578,879.704,18.183,0.721381,Spring
2019-03-02 23:15:00,3.614,3.053,2.339,150.932,183.703,6.269,1.365,879.438,18.358,0.685604,Spring
2019-03-02 23:30:00,4.175,4.379,2.951,152.679,168.287,6.557,1.218,879.337,18.726,0.706898,Spring
2019-03-02 23:45:00,4.685,4.124,2.237,146.503,167.522,5.765,0.759,879.057,19.45,0.701909,Spring
2019-03-03 00:00:00,3.92,3.971,1.829,149.934,161.25,6.21,0.499,878.848,20.276,0.688218,Spring
2019-03-03 00:15:00,4.634,5.45,3.206,152.472,160.05,6.355,0.243,878.702,21.338,0.713052,Spring
2019-03-03 00:30:00,3.614,5.144,3.308,156.091,162.826,6.821,-0.113,878.569,23.32,0.717555,Spring
2019-03-03 00:45:00,3.614,5.348,4.124,155.082,160.613,7.064,0.512,878.334,22.696,0.694077,Spring
2019-03-03 01:00:00,5.042,5.603,3.716,162.066,158.414,7.04,0.844,878.201,21.422,0.695124,Spring
2019-03-03 01:15:00,3.971,4.481,3.614,162.305,161.095,6.505,0.504,878.139,21.2,0.751967,Spring
2019-03-03 01:30:00,3.665,4.481,3.359,162.0,164.889,6.709,1.046,878.117,19.782,0.779246,Spring
2019-03-03 01:45:00,3.104,4.685,3.614,165.722,169.444,6.134,0.976,878.064,19.67,0.774492,Spring
2019-03-03 02:00:00,4.022,4.532,2.951,160.918,166.136,6.095,1.096,877.905,19.566,0.767505,Spring
2019-03-03 02:15:00,4.736,4.532,2.492,159.525,167.91,6.6,1.154,877.86,19.505,0.754717,Spring
2019-03-03 02:30:00,5.45,4.532,2.696,162.602,168.833,6.607,0.979,877.816,19.827,0.695385,Spring
2019-03-03 02:45:00,5.45,5.45,3.461,165.552,171.201,7.226,1.375,877.763,19.432,0.668664,Spring
2019-03-03 03:00:00,4.991,4.94,3.308,162.194,170.577,6.708,1.331,877.714,19.536,0.673836,Spring
2019-03-03 03:15:00,5.297,5.144,4.073,163.55,167.352,6.978,1.726,877.621,19.013,0.767387,Spring
2019-03-03 03:30:00,4.736,3.767,3.002,162.504,163.444,6.676,1.285,877.523,19.562,0.798683,Spring
2019-03-03 03:45:00,2.951,4.532,3.461,151.2,163.979,6.351,0.405,877.337,20.82,0.968585,Spring
2019-03-03 04:00:00,4.175,3.971,2.798,166.042,163.582,6.339,0.726,877.146,20.482,0.810437,Spring
2019-03-03 04:15:00,4.022,3.308,2.186,161.72,162.262,6.101,0.297,876.978,21.048,0.681502,Spring
2019-03-03 04:30:00,4.634,4.43,3.257,163.662,167.643,6.327,-0.032,876.934,21.591,0.72563,Spring
2019-03-03 04:45:00,4.634,3.818,2.645,164.055,166.33,6.34,-0.278,876.725,22.02,0.777741,Spring
2019-03-03 05:00:00,4.43,4.379,3.053,168.029,167.847,6.306,0.393,876.699,20.808,1.137233,Spring
2019-03-03 05:15:00,4.43,5.348,3.665,169.972,166.379,6.515,0.516,876.619,20.447,0.713147,Spring
2019-03-03 05:30:00,3.665,4.583,3.206,148.542,161.348,6.195,-0.184,876.619,21.454,0.631686,Spring
2019-03-03 05:45:00,4.175,4.94,3.206,152.877,162.166,6.103,-0.757,876.65,22.616,0.69389,Spring
2019-03-03 06:00:00,4.889,5.144,3.257,154.74,158.965,6.473,-0.952,876.433,23.023,0.609581,Spring
2019-03-03 06:15:00,4.94,5.45,3.614,155.368,160.606,6.273,-1.182,876.473,23.692,0.595244,Spring
2019-03-03 06:30:00,4.736,5.246,3.257,154.274,160.479,6.421,-1.173,876.455,23.66,0.612135,Spring
2019-03-03 06:45:00,4.481,5.807,4.175,157.684,162.887,6.632,-1.144,876.659,23.416,0.588366,Spring
2019-03-03 07:00:00,4.685,5.195,3.359,158.037,161.037,6.15,-1.252,876.712,23.922,0.62551,Spring
2019-03-03 07:15:00,4.226,5.96,3.92,148.018,155.895,6.422,-1.704,876.654,25.721,0.687651,Spring
2019-03-03 07:30:00,4.022,5.603,4.838,151.071,157.584,6.444,-2.22,876.734,27.636,0.735391,Spring
2019-03-03 07:45:00,2.9,4.328,4.583,144.489,157.224,6.321,-2.286,876.889,28.75,0.997277,Spring
2019-03-03 08:00:00,2.39,3.155,4.736,135.012,156.07,6.462,-3.77,876.978,33.251,0.865526,Spring
2019-03-03 08:15:00,2.39,2.186,2.441,83.424,104.318,6.677,-3.375,877.173,33.605,1.051529,Spring
2019-03-03 08:30:00,2.9,2.543,2.492,112.048,130.989,6.34,-3.448,877.364,32.425,0.904435,Spring
2019-03-03 08:45:00,2.288,2.39,3.614,124.175,126.892,6.366,-3.648,877.612,33.135,1.040525,Spring
2019-03-03 09:00:00,3.665,3.359,3.359,149.086,129.764,6.42,-2.39,877.812,30.97,4.13875,Spring
2019-03-03 09:15:00,3.257,3.818,4.328,145.84,119.933,6.351,-2.453,878.254,31.4,10.30318,Spring
2019-03-03 09:30:00,3.614,4.277,3.665,132.489,120.453,6.368,-1.565,878.605,28.234,31.106577,Spring
2019-03-03 09:45:00,3.716,3.665,4.532,142.53,119.41,7.335,0.332,878.817,24.071,64.33983,Spring
2019-03-03 10:00:00,3.206,3.92,5.297,132.624,114.217,7.55,1.828,879.137,22.138,72.3892,Spring
2019-03-03 10:15:00,1.88,2.645,4.226,131.747,111.171,7.717,3.378,879.625,20.407,59.63059,Spring
2019-03-03 10:30:00,3.971,4.277,5.093,83.24,83.03,7.721,4.184,880.019,20.071,46.83046,Spring
2019-03-03 10:45:00,3.869,3.971,4.379,92.011,87.226,7.862,5.109,880.387,19.623,44.282513,Spring
2019-03-03 11:00:00,4.379,4.787,5.042,87.739,88.767,8.427,5.861,880.684,19.007,54.340836,Spring
